--------------------
BDMEP - INMET
--------------------
Estação           : BARREIRAS - BA (OMM: 83236)
Latitude  (graus) : -12.15
Longitude (graus) : -45
Altitude  (metros): 439.29
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83236;29/06/1961;0000;;31.4;;8.1;5.3;24.46;54.5;2.666667;
83236;29/06/1961;1200;0;;20.5;;;;;;
83236;30/06/1961;0000;;31.7;;10;6.3;21.88;56.25;1.666667;
83236;30/06/1961;1200;0;;15.2;;;;;;
83236;01/07/1961;0000;;30;;9.7;5.8;21.78;60.5;3.666667;
83236;01/07/1961;1200;0;;18.9;;;;;;
83236;02/07/1961;0000;;29.4;;8.6;5;23.22;53;3.333333;
83236;02/07/1961;1200;0;;18.3;;;;;;
83236;03/07/1961;0000;;29.9;;6.4;6.1;23.26;56.25;2;
83236;03/07/1961;1200;0;;15;;;;;;
83236;04/07/1961;0000;;31.6;;9.6;5.5;24.22;50.25;4.666667;
83236;04/07/1961;1200;0;;16.2;;;;;;
83236;05/07/1961;0000;;31.2;;10;7.2;22.94;51;3.333333;
83236;05/07/1961;1200;0;;15.3;;;;;;
83236;06/07/1961;0000;;31.4;;10;6.2;21.34;51;3;
83236;06/07/1961;1200;0;;13.5;;;;;;
83236;07/07/1961;0000;;32.3;;10;5.8;20.86;56.5;1.666667;
83236;07/07/1961;1200;0;;13;;;;;;
83236;08/07/1961;0000;;32.5;;10;4.6;19.76;55;1.333333;
83236;08/07/1961;1200;0;;10;;;;;;
83236;09/07/1961;0000;;33.6;;10;4.6;20.1;56;1;
83236;09/07/1961;1200;0;;9.7;;;;;;
83236;10/07/1961;0000;;33;;9.9;4.9;19.66;56.75;1.333333;
83236;10/07/1961;1200;0;;9.7;;;;;;
