--------------------
BDMEP - INMET
--------------------
Estação           : BARRA - BA (OMM: 83179)
Latitude  (graus) : -11.08
Longitude (graus) : -43.16
Altitude  (metros): 401.58
Estação Operante
Inicio de operação: 03/03/1925
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83179;14/06/1977;1200;0;;;;;;;;
83179;15/06/1977;0000;;;;7.9;6.5;;52.25;2.633333;
83179;15/06/1977;1200;0;;;;;;;;
83179;16/06/1977;0000;;;;7.6;6.3;;55;1.966667;
83179;16/06/1977;1200;0;;;;;;;;
83179;17/06/1977;0000;;;;5.8;6.4;;56;3.433333;
83179;17/06/1977;1200;0;;;;;;;;
83179;18/06/1977;0000;;;;6.1;8.3;;61.5;4.2;
83179;18/06/1977;1200;0;;;;;;;;
83179;19/06/1977;0000;;;;10.6;7.6;;55.25;2.9;
83179;19/06/1977;1200;0;;;;;;;;
83179;20/06/1977;0000;;;;6.7;7.8;;56;3.833333;
83179;20/06/1977;1200;0;;;;;;;;
83179;21/06/1977;0000;;;;9.7;7.6;;56;2.7;
83179;21/06/1977;1200;0;;;;;;;;
83179;22/06/1977;0000;;;;9.2;7;;57.25;2.733333;
83179;22/06/1977;1200;0;;;;;;;;
83179;23/06/1977;0000;;;;10;6.5;;52.75;2.766667;
83179;23/06/1977;1200;0;;;;;;;;
83179;24/06/1977;0000;;;;10.6;8.4;;55.75;2.166667;
83179;24/06/1977;1200;0;;;;;;;;
83179;25/06/1977;0000;;;;10.7;7.8;;53.75;2.9;
83179;25/06/1977;1200;0;;;;;;;;
83179;26/06/1977;0000;;;;8.6;7.7;;53.25;1.7;
83179;26/06/1977;1200;0;;;;;;;;
83179;27/06/1977;0000;;;;10.6;7.5;;52.75;2.233333;
83179;27/06/1977;1200;0;;;;;;;;
83179;28/06/1977;0000;;;;10.6;7.5;;52.5;2.733333;
83179;28/06/1977;1200;0;;;;;;;;
83179;29/06/1977;0000;;;;9.1;5.3;;50.75;4.966667;
83179;29/06/1977;1200;0;;;;;;;;
83179;30/06/1977;0000;;;;10.7;10.2;;52;3;
83179;30/06/1977;1200;0;;;;;;;;
83179;01/07/1977;0000;;;;10.5;7.6;;47;1.966667;
83179;01/07/1977;1200;0;;;;;;;;
83179;02/07/1977;0000;;;;10.6;7.2;;43.75;2.966667;
83179;02/07/1977;1200;0;;;;;;;;
83179;03/07/1977;0000;;;;9.5;9.8;;56;4.1;
83179;03/07/1977;1200;0;;;;;;;;
83179;04/07/1977;0000;;;;10.7;9.6;;50.75;3.966667;
83179;04/07/1977;1200;0;;;;;;;;
83179;05/07/1977;0000;;;;10;8.3;;49.75;2.533333;
83179;05/07/1977;1200;0;;;;;;;;
83179;06/07/1977;0000;;;;6.3;10.7;;44.75;3.7;
83179;06/07/1977;1200;0;;;;;;;;
83179;07/07/1977;0000;;;;10.7;9.4;;46.75;3.8;
83179;07/07/1977;1200;0;;;;;;;;
83179;08/07/1977;0000;;;;9.2;9.4;;48.75;3.933333;
83179;08/07/1977;1200;0;;;;;;;;
83179;09/07/1977;0000;;;;4.6;10;;50.75;3.733333;
83179;09/07/1977;1200;0;;;;;;;;
83179;10/07/1977;0000;;;;9.3;10.4;;52.75;3.733333;
83179;10/07/1977;1200;0;;;;;;;;
83179;11/07/1977;0000;;;;9.6;8.5;;54.5;2.966667;
83179;11/07/1977;1200;0;;;;;;;;
83179;12/07/1977;0000;;;;10.8;7.7;;48.5;2.8;
83179;12/07/1977;1200;0;;;;;;;;
83179;13/07/1977;0000;;;;10.4;9.2;;55.75;2.766667;
83179;13/07/1977;1200;0;;;;;;;;
83179;14/07/1977;0000;;;;9.4;7.7;;52;3.533333;
83179;14/07/1977;1200;0;;;;;;;;
83179;15/07/1977;0000;;;;10.5;8.6;;53.75;1.433333;
83179;15/07/1977;1200;0;;;;;;;;
83179;16/07/1977;0000;;;;10.7;6.6;;51.5;2.933333;
83179;16/07/1977;1200;0;;;;;;;;
83179;17/07/1977;0000;;;;10.5;7.8;;47.25;2.2;
83179;17/07/1977;1200;0;;;;;;;;
83179;18/07/1977;0000;;;;8.3;7.1;;47.75;1.266667;
83179;18/07/1977;1200;0;;;;;;;;
83179;19/07/1977;0000;;;;10.8;7.5;;44.75;2.2;
83179;19/07/1977;1200;0;;;;;;;;
83179;20/07/1977;0000;;;;10.6;7.5;;49;3.733333;
83179;20/07/1977;1200;0;;;;;;;;
83179;21/07/1977;0000;;;;10.7;9.9;;42.5;3.233333;
83179;21/07/1977;1200;0;;;;;;;;
83179;22/07/1977;0000;;;;10.8;9.6;;40.75;2.833333;
83179;22/07/1977;1200;0;;;;;;;;
83179;23/07/1977;0000;;;;10.8;9.2;;38.5;3.566667;
83179;23/07/1977;1200;0;;;;;;;;
83179;24/07/1977;0000;;;;10.8;9.8;;45.25;1.9;
83179;24/07/1977;1200;0;;;;;;;;
83179;25/07/1977;0000;;;;10.8;8.4;;47;1.3;
83179;25/07/1977;1200;0;;;;;;;;
83179;26/07/1977;0000;;;;10.8;7.7;;41.5;2.966667;
83179;26/07/1977;1200;0;;;;;;;;
83179;27/07/1977;0000;;;;10.3;9.2;;46.5;3.466667;
83179;27/07/1977;1200;0;;;;;;;;
83179;28/07/1977;0000;;;;11;9.5;;42;3.733333;
83179;28/07/1977;1200;0;;;;;;;;
83179;29/07/1977;0000;;;;9.7;10;;46.25;1.8;
83179;29/07/1977;1200;0;;;;;;;;
83179;30/07/1977;0000;;;;10.9;7.7;;44;3.233333;
83179;30/07/1977;1200;0;;;;;;;;
